"Source","Group","ID","PATSQL_solution","PATSQL_time"
"CUBES-spider","tracking_software_problems","0010","
SELECT
    T1.problem_id 
FROM
    staff AS T0 
JOIN
    problems AS T1 
        ON T0.staff_id = T1.reported_by_staff_id 
WHERE
    T0.staff_last_name = 'Bosco' 
ORDER BY
    T1.problem_id ASC","5"
"CUBES-spider","tracking_software_problems","0008","
SELECT
    T1.product_id,
    T0.product_name 
FROM
    product AS T0 
JOIN
    problems AS T1 
        ON T0.product_id = T1.problem_id 
WHERE
    T0.product_id = 1","28"
"CUBES-spider","tracking_software_problems","0009","
SELECT
    T1.problem_description 
FROM
    staff AS T0 
JOIN
    problems AS T1 
        ON T0.staff_id = T1.reported_by_staff_id 
WHERE
    T0.staff_first_name = 'Christop'","18"
"CUBES-spider","tracking_software_problems","0004","
SELECT
    problem_log_id,
    log_entry_description 
FROM
    problem_log 
ORDER BY
    problem_log_id ASC","TimeOut"
"CUBES-spider","tracking_software_problems","0005","
SELECT
    T1.staff_first_name,
    T1.staff_last_name 
FROM
    problem_log AS T0 
JOIN
    staff AS T1 
        ON T0.assigned_to_staff_id = T1.staff_id 
WHERE
    T0.problem_id = 1 
ORDER BY
    T1.staff_first_name DESC","7"
"CUBES-spider","tracking_software_problems","0006","
SELECT
    T0.problem_id,
    T0.problem_log_id 
FROM
    problem_log AS T0 
JOIN
    staff AS T1 
        ON T0.assigned_to_staff_id = T1.staff_id 
WHERE
    T1.staff_first_name = 'Rylan' 
    AND T1.staff_last_name = 'Homenick' 
ORDER BY
    T0.problem_id DESC","16"
"CUBES-spider","tracking_software_problems","0007","No solution found","TimeOut"
"CUBES-spider","tracking_software_problems","0001","
SELECT
    count(problem_log_id) 
FROM
    problem_log 
WHERE
    problem_log_id > 1","74"
"CUBES-spider","tracking_software_problems","0002","
SELECT
    problem_log_id,
    problem_id 
FROM
    problem_log 
WHERE
    assigned_to_staff_id = 1","1"
"CUBES-spider","tracking_software_problems","0003","
SELECT
    problem_log_id,
    log_entry_date 
FROM
    problem_log 
WHERE
    problem_id = 10 
ORDER BY
    problem_log_id ASC","33"
"CUBES-spider","shop_membership","0020","
SELECT
    count(T0.member_id) 
FROM
    member AS T0 
JOIN
    purchase AS T1 
        ON T0.member_id = T1.member_id 
WHERE
    T0.member_id < 6","79"
"CUBES-spider","shop_membership","0022","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0003","
SELECT
    account_id,
    date_account_opened,
    account_name,
    other_account_details 
FROM
    accounts 
ORDER BY
    account_id ASC","0"
"CUBES-spider","customers_and_invoices","0002","
SELECT
    count(DISTINCT customer_id) 
FROM
    accounts","0"
"CUBES-spider","customers_and_invoices","0001","
SELECT
    max(account_id) 
FROM
    accounts","1"
"PATSQL-StackOverflow","recent_posts","048XX","No solution found","TimeOut"
"CUBES-spider","program_share","0001","
SELECT
    name 
FROM
    channel 
WHERE
    owner <> 'CCTV'","6"
"CUBES-spider","customers_and_invoices","0014","
SELECT
    max(customer_id) 
FROM
    customers","2"
"CUBES-spider","customers_and_invoices","0013","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0012","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0011","
SELECT
    T0.customer_id,
    T0.customer_first_name,
    T0.customer_last_name 
FROM
    customers AS T0 
JOIN
    accounts AS T1 
        ON T0.customer_id = T1.account_id 
        AND T0.customer_id = T1.customer_id 
WHERE
    T0.customer_id > 1","10"
"CUBES-spider","customers_and_invoices","0010","
SELECT
    count(account_id),
    customer_id 
FROM
    accounts 
GROUP BY
    customer_id 
ORDER BY
    customer_id ASC","3"
"CUBES-spider","customers_and_invoices","0009","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0008","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0007","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0006","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0005","
SELECT
    T1.account_name,
    T1.other_account_details 
FROM
    customers AS T0 
JOIN
    accounts AS T1 
        ON T0.customer_id = T1.customer_id 
WHERE
    T0.customer_first_name = 'Meaghan' 
    AND T0.customer_last_name = 'Keeling'","9"
"CUBES-spider","customers_and_invoices","0004","
SELECT
    T1.account_id,
    T1.date_account_opened,
    T1.account_name,
    T1.other_account_details 
FROM
    customers AS T0 
JOIN
    accounts AS T1 
        ON T0.customer_id = T1.customer_id 
WHERE
    T0.customer_first_name = 'Meaghan' 
ORDER BY
    T1.account_id ASC","9"
"CUBES-spider","customers_and_invoices","0025","
SELECT
    product_size 
FROM
    products 
GROUP BY
    product_size","5"
"CUBES-spider","customers_and_invoices","0024","
SELECT
    T0.account_id,
    T0.account_name 
FROM
    accounts AS T0 
JOIN
    financial_transactions AS T1 
        ON T0.account_id = T1.account_id 
WHERE
    T1.transaction_id = 4","21"
"CUBES-spider","customers_and_invoices","0023","
SELECT
    count(DISTINCT invoice_number) 
FROM
    financial_transactions 
WHERE
    transaction_id > 1","6"
"CUBES-spider","customers_and_invoices","0022","No solution found","TimeOut"
"CUBES-spider","music_1","0003","
SELECT
    song_name 
FROM
    song 
WHERE
    languages = 'english' 
ORDER BY
    song_name DESC","5"
"CUBES-spider","customers_and_invoices","0021","
SELECT
    transaction_type,
    sum(transaction_amount) 
FROM
    financial_transactions 
GROUP BY
    transaction_type 
ORDER BY
    transaction_type ASC","2"
"CUBES-spider","music_1","0004","
SELECT
    f_id 
FROM
    files 
WHERE
    formats = 'mp3' 
ORDER BY
    f_id ASC","6"
"CUBES-spider","customers_and_invoices","0020","No solution found","TimeOut"
"CUBES-spider","music_1","0001","No solution found","TimeOut"
"CUBES-spider","music_1","0002","
SELECT
    T0.f_id 
FROM
    files AS T0 
JOIN
    (
        SELECT
            max(duration) AS max_duration,
            count(f_id) AS count_f_id 
        FROM
            files
    ) AS T1 
        ON T1.max_duration = T0.duration 
WHERE
    T1.count_f_id > 1","7"
"CUBES-spider","music_1","0008","
SELECT
    T0.artist_name,
    T0.country 
FROM
    artist AS T0 
JOIN
    song AS T1 
        ON T0.country = T1.country 
WHERE
    EXTRACT(month FROM T1.releasedate) = 3 
ORDER BY
    T0.artist_name DESC","2"
"CUBES-spider","music_1","0005","No solution found","TimeOut"
"CUBES-spider","music_1","0006","
SELECT
    min(T0.file_size),
    T0.formats 
FROM
    files AS T0 
LEFT JOIN
    song AS T1 
        ON T0.f_id = T1.rating 
WHERE
    EXTRACT(year FROM T1.releasedate) > 800 
    OR T1.song_name IS NULL 
GROUP BY
    T0.formats,
    T1.song_name","92"
"CUBES-spider","customers_and_invoices","0019","
SELECT
    avg(transaction_amount),
    min(transaction_amount),
    max(transaction_amount),
    sum(transaction_amount) 
FROM
    financial_transactions","2"
"CUBES-spider","customers_and_invoices","0018","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0017","No solution found","TimeOut"
"CUBES-spider","music_1","0009","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0016","
SELECT
    max(transaction_id) 
FROM
    financial_transactions","14"
"CUBES-spider","customers_and_invoices","0015","
SELECT
    gender,
    count(customer_id) 
FROM
    customers 
GROUP BY
    gender 
ORDER BY
    gender ASC","7"
"CUBES-spider","customers_and_invoices","0036","
SELECT
    order_id,
    count(order_item_id) 
FROM
    order_items 
GROUP BY
    order_id 
ORDER BY
    order_id ASC","2"
"CUBES-spider","customers_and_invoices","0035","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0034","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0033","
SELECT
    T0.customer_last_name,
    T0.customer_id,
    T0.phone_number 
FROM
    customers AS T0 
JOIN
    orders AS T1 
        ON T0.customer_id = T1.order_id 
WHERE
    T1.customer_id = 1","8"
"CUBES-spider","customers_and_invoices","0032","
SELECT
    T1.order_id,
    T0.order_details 
FROM
    orders AS T0 
JOIN
    invoices AS T1 
        ON T0.order_id = T1.invoice_number 
WHERE
    T0.order_id = 2 
    OR T0.customer_id < 2 
ORDER BY
    T1.order_id ASC","7"
"CUBES-spider","customers_and_invoices","0031","
SELECT
    order_id,
    count(invoice_number) 
FROM
    invoices 
GROUP BY
    order_id 
ORDER BY
    order_id ASC","2"
"CUBES-spider","customers_and_invoices","0030","
SELECT
    T1.invoice_date,
    T1.order_id,
    T0.order_details 
FROM
    orders AS T0 
JOIN
    invoices AS T1 
        ON T0.order_id = T1.invoice_number","1"
"PATSQL-StackOverflow","recent_posts","016M","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0029","
SELECT
    max(invoice_number) 
FROM
    invoices","0"
"CUBES-spider","customers_and_invoices","0028","
SELECT
    T0.invoice_number,
    T0.invoice_date 
FROM
    invoices AS T0 
JOIN
    financial_transactions AS T1 
        ON T0.invoice_number = T1.invoice_number 
WHERE
    T1.transaction_id = 1","3"
"CUBES-spider","customers_and_invoices","0027","
SELECT
    invoice_number,
    count(transaction_id) 
FROM
    financial_transactions 
GROUP BY
    invoice_number 
ORDER BY
    invoice_number ASC","8"
"CUBES-spider","customers_and_invoices","0026","
SELECT
    product_color 
FROM
    products 
GROUP BY
    product_color","47"
"CUBES-spider","customers_and_invoices","0041","
SELECT
    count(DISTINCT T1.product_id) 
FROM
    products AS T0 
JOIN
    order_items AS T1 
        ON T0.parent_product_id = T1.order_id","60"
"CUBES-spider","customers_and_invoices","0040","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0039","
SELECT
    order_id,
    count(DISTINCT product_id) 
FROM
    order_items 
GROUP BY
    order_id 
ORDER BY
    order_id ASC","2"
"CUBES-spider","customers_and_invoices","0038","No solution found","TimeOut"
"CUBES-spider","customers_and_invoices","0037","
SELECT
    product_id,
    count(DISTINCT order_id) 
FROM
    order_items 
GROUP BY
    product_id 
ORDER BY
    product_id ASC","2"
"PATSQL-StackOverflow","recent_posts","015X","No solution found","TimeOut"
"CUBES-spider","music_1","0032","
SELECT
    song_name 
FROM
    song 
WHERE
    genre_is = 'modern' 
    OR languages = 'english' 
ORDER BY
    song_name DESC","0"
"CUBES-spider","music_1","0033","
SELECT
    T1.song_name 
FROM
    files AS T0 
JOIN
    song AS T1 
        ON T0.f_id = T1.f_id 
WHERE
    T0.formats = 'mp3' 
    AND EXTRACT(year FROM T1.releasedate) > 1000 
ORDER BY
    T1.song_name ASC","3"
"CUBES-spider","music_1","0030","
SELECT
    artist_name 
FROM
    song 
WHERE
    EXTRACT(year FROM releasedate) > 500 
    AND EXTRACT(month FROM releasedate) = 1","14"
"CUBES-spider","music_1","0031","
SELECT
    artist_name 
FROM
    artist 
WHERE
    country = 'UK' 
    AND gender = 'Male'","15"
"CUBES-spider","music_1","0036","No solution found","TimeOut"
"CUBES-spider","music_1","0034","
SELECT
    T0.artist_name 
FROM
    artist AS T0 
JOIN
    song AS T1 
        ON T0.artist_name = T1.artist_name 
WHERE
    T0.country = 'UK' 
    AND T1.languages = 'english'","25"
"CUBES-spider","music_1","0035","
SELECT
    avg(rating),
    avg(resolution) 
FROM
    song 
WHERE
    languages = 'bangla'","36"
"CUBES-spider","customers_campaigns_ecommerce","0010","
SELECT
    T0.customer_name 
FROM
    customers AS T0 
JOIN
    mailshot_customers AS T1 
        ON T0.customer_id = T1.mailshot_id 
        AND T0.customer_id = T1.customer_id 
WHERE
    T0.customer_id > 1","4"
"CUBES-spider","music_1","0039","No solution found","TimeOut"
"CUBES-spider","customers_campaigns_ecommerce","0015","
SELECT
    T0.customer_name 
FROM
    customers AS T0 
JOIN
    customer_orders AS T1 
        ON T0.customer_id = T1.customer_id 
WHERE
    T1.shipping_method_code = 'FedEx' 
    AND T1.order_status_code = 'Paid' 
ORDER BY
    T0.customer_name DESC","10"
"CUBES-spider","customers_campaigns_ecommerce","0014","
SELECT
    order_shipping_charges,
    customer_id 
FROM
    customer_orders 
WHERE
    order_status_code = 'Cancelled' 
    OR order_status_code = 'Paid'","0"
"CUBES-spider","customers_campaigns_ecommerce","0013","
SELECT
    address_type_code 
FROM
    customer_addresses 
GROUP BY
    address_type_code 
ORDER BY
    address_type_code ASC","1"
"CUBES-spider","customers_campaigns_ecommerce","0012","
SELECT
    T0.premises_type,
    T1.address_type_code 
FROM
    premises AS T0 
JOIN
    customer_addresses AS T1 
        ON T0.premise_id = T1.premise_id","1"
"CUBES-spider","customers_campaigns_ecommerce","0011","No solution found","TimeOut"
"CUBES-spider","body_builder","0008","
SELECT
    max(T1.name) 
FROM
    body_builder AS T0 
JOIN
    people AS T1 
        ON T0.body_builder_id = T1.people_id 
WHERE
    T0.body_builder_id < 300 
GROUP BY
    T0.snatch","10"
"CUBES-spider","body_builder","0009","
SELECT
    min(T1.name) 
FROM
    body_builder AS T0 
JOIN
    people AS T1 
        ON T0.body_builder_id = T1.people_id 
WHERE
    T0.body_builder_id > 1","25"
"CUBES-spider","body_builder","0006","
SELECT
    birth_date 
FROM
    people","2"
"CUBES-spider","body_builder","0007","
SELECT
    T1.name 
FROM
    body_builder AS T0 
JOIN
    people AS T1 
        ON T0.people_id = T1.people_id","0"
"CUBES-spider","body_builder","0004","
SELECT
    avg(snatch) 
FROM
    body_builder","0"
"CUBES-spider","body_builder","0005","
SELECT
    clean_jerk 
FROM
    body_builder 
WHERE
    body_builder_id = 1","0"
"CUBES-spider","music_1","0040","No solution found","TimeOut"
"CUBES-spider","body_builder","0002","
SELECT
    total 
FROM
    body_builder 
ORDER BY
    total ASC","0"
"CUBES-spider","body_builder","0003","
SELECT
    snatch,
    clean_jerk 
FROM
    body_builder 
ORDER BY
    snatch ASC","0"
"CUBES-spider","music_1","0043","
SELECT
    T1.song_name 
FROM
    song AS T0 
JOIN
    song AS T1 
        ON T0.f_id = T1.rating 
WHERE
    T0.languages = 'english'","24"
"CUBES-spider","body_builder","0001","
SELECT
    max(body_builder_id) 
FROM
    body_builder","1"
"CUBES-spider","music_1","0041","No solution found","TimeOut"
"CUBES-spider","music_1","0042","
SELECT
    T0.country 
FROM
    artist AS T0 
JOIN
    song AS T1 
        ON T0.artist_name = T1.artist_name 
WHERE
    EXTRACT(month FROM T1.releasedate) = 1","30"
"CUBES-spider","music_1","0047","
SELECT
    f_id,
    genre_is,
    artist_name 
FROM
    song 
WHERE
    languages = 'english' 
ORDER BY
    f_id ASC","0"
"CUBES-spider","music_1","0045","
SELECT
    min(f_id) 
FROM
    song 
WHERE
    genre_is <> 'modern' 
GROUP BY
    country 
ORDER BY
    min(f_id) ASC","36"
"CUBES-spider","music_1","0046","No solution found","TimeOut"
"CUBES-spider","company_office","0001","
SELECT
    max(id) 
FROM
    companies","4"
"CUBES-spider","music_1","0049","
SELECT
    artist_name 
FROM
    song 
WHERE
    languages = 'english' 
    AND EXTRACT(year FROM releasedate) > 8 
ORDER BY
    artist_name ASC","2"
"CUBES-spider","company_office","0009","No solution found","TimeOut"
"CUBES-spider","company_office","0008","
SELECT
    name 
FROM
    buildings","0"
"CUBES-spider","company_office","0007","
SELECT
    count(DISTINCT industry) 
FROM
    companies","2"
"CUBES-spider","company_office","0006","
SELECT
    max(sales_billion),
    min(sales_billion) 
FROM
    companies 
WHERE
    industry <> 'Banking'","4"
"CUBES-spider","company_office","0005","
SELECT
    avg(profits_billion) 
FROM
    companies","15"
"CUBES-spider","company_office","0004","
SELECT
    name,
    assets_billion 
FROM
    companies 
ORDER BY
    name ASC","1"
"CUBES-spider","company_office","0003","
SELECT
    name 
FROM
    companies 
WHERE
    headquarters <> 'USA'","0"
"CUBES-spider","company_office","0002","
SELECT
    name 
FROM
    companies","0"
"CUBES-spider","student_1","0002","
SELECT
    lastname 
FROM
    list 
WHERE
    classroom = 111","0"
"CUBES-spider","student_1","0001","
SELECT
    count(lastname) 
FROM
    list","2"
"CUBES-spider","music_1","0010","
SELECT
    count(artist_name) 
FROM
    artist 
WHERE
    country = 'Bangladesh'","12"
"CUBES-spider","student_1","0009","
SELECT
    max(classroom) 
FROM
    list 
WHERE
    grade = 5","7"
"CUBES-spider","music_1","0011","No solution found","TimeOut"
"CUBES-spider","student_1","0008","
SELECT
    classroom 
FROM
    list 
WHERE
    grade = 4 
GROUP BY
    classroom 
ORDER BY
    classroom DESC","6"
"CUBES-spider","student_1","0007","
SELECT
    min(grade) 
FROM
    list 
WHERE
    grade < 105","8"
"CUBES-spider","student_1","0006","
SELECT
    max(grade) 
FROM
    list 
WHERE
    classroom = 103","8"
"CUBES-spider","music_1","0014","No solution found","TimeOut"
"CUBES-spider","student_1","0005","
SELECT
    classroom,
    max(grade) 
FROM
    list 
GROUP BY
    classroom","3"
"CUBES-spider","music_1","0015","
SELECT
    T0.country 
FROM
    artist AS T0 
JOIN
    song AS T1 
        ON T0.artist_name = T1.artist_name 
WHERE
    T0.gender = 'Female' 
    AND T1.languages = 'bangla' 
ORDER BY
    T0.country ASC","29"
